,Estimated Earnings,Actual Earnings,Evenly Weighted Avg,Transaction Costs,Strategy Portfolio Growth,Avg Mean Portfolio Growth,Percentage Growth Difference,Strategy Annual Return,Avg Mean Annual Return,Annual Return Diference
2018-12-26,0.012214829437234223,0.10458155428805674,0.00024212219613137717,0.0008,0.18380386185939177,0.996344545052502,-0.8155217863417857,0.6586144881093181,0.001029133976871733,0.6575853541324463
2018-12-27,0.010340431802141073,0.08394976152595034,0.00015393457567567306,0.0008,0.19923415223003643,0.9964979169272714,-0.8000656611060659,0.568579311316656,0.0008926749347108641,0.567686636381945
2018-12-28,0.010796752410547823,0.08357641061359039,0.00013884617630501977,0.0008,0.2158854275450645,0.9966362768527327,-0.7833859427364948,0.45377462077177344,0.0007547446616098308,0.4530198761101636
2019-01-04,0.010499300853211055,0.08050977541365706,0.00016847497325471556,0.0008,0.23326631483179897,0.9968041851228201,-0.7659858191676259,0.3382135771519446,0.0005335426204256806,0.33768003453151896
2019-01-07,0.01018560112956325,0.06973539236228084,0.00010396499748657347,0.0008,0.24953323282149778,0.996907817867421,-0.7496927716393099,0.23683670658248585,0.0004232909002329878,0.23641341568225285
2019-01-08,0.009717151512713377,0.036064086249435835,0.00010918984152030254,0.0008,0.25853242085207284,0.9970166700740641,-0.7406939837496723,0.21005809592190308,0.0003082633159666069,0.20974983260593646
2019-01-09,0.010583440028438602,0.028416686720768275,6.292650488114475e-05,0.0008,0.265879055662588,0.9970794088484201,-0.7333421457678422,0.16360468511760384,0.00025780327898587745,0.16334688183861795
2019-01-10,0.009743280175367406,0.04633698813527677,7.742958375430318e-05,0.0008,0.278199090310244,0.9971566122920171,-0.7210076262034821,0.13063851474609206,0.00017117411641461193,0.13046734062967744
2019-01-11,0.00965333903425365,0.02326091050567454,4.6793647448623845e-05,0.0008,0.2846702544527106,0.9972032728869838,-0.7145313676833739,0.12265576490946481,0.00017467297883137325,0.12248109193063343
2019-01-15,0.00917135426106894,0.029876969407858955,4.1290502887505394e-05,0.0008,0.29317533893632164,0.9972444479116024,-0.7060145688950387,0.13963717680305993,0.0001673162382955911,0.13946986056476435
2019-01-16,0.00833432627045144,-0.00897405877936011,3.884388157333601e-05,0.0008,0.29054436621204827,0.9972831847568366,-0.7086641280501581,0.165321496199008,0.00019285796178744073,0.16512863823722054
2019-01-17,0.009138704696502478,0.04088708050591292,5.634790098537025e-05,0.0008,0.30242387710389973,0.9973393795709857,-0.6967693412106218,0.1514490162288893,0.00017956129095405226,0.15126945493793523
2019-01-18,0.010631292687627287,0.008054493480666081,3.061897096018573e-05,0.0008,0.3048597482504309,0.9973699170764864,-0.6943363309532709,0.1281250909820162,0.00017471738550064233,0.12795037359651554
2019-01-21,0.008713978566206008,0.025109320234133616,1.7594839604781063e-05,0.0008,0.31251456929574833,0.997387465640204,-0.6866668370499812,0.1192461950836777,0.00019056932304456077,0.11905562576063314
2019-01-22,0.009478225631389647,0.004269197006515927,1.0197862768543002e-06,0.0008,0.31384875555947833,0.997388482762254,-0.685329476945354,0.11388802498841369,0.0002496754306683982,0.1136383495577453
2019-01-23,0.009007671957974505,-0.005380317523817454,-5.259748168231843e-05,0.0008,0.3121601496001134,0.9973360226398018,-0.6870060415807789,0.18967772287261453,0.00043779444213893953,0.1892399284304756
2019-01-24,0.009080035222518771,-0.011302812799171282,-6.239386290170282e-06,0.0008,0.308631861865822,0.9973297998750954,-0.6905418228709553,0.19707736027521652,0.0004970228729424543,0.19658033740227407
2019-01-25,0.008719406277467192,0.01363238072401803,-5.8016277474797235e-06,0.0008,0.3128392489103394,0.9973240137388552,-0.6863213513354197,0.2379810147659544,0.0005414935732124526,0.23743952119274195
2019-01-28,0.010861776169684749,-0.011063618387920955,1.2478843789898102e-05,0.0008,0.3093781148436316,0.9973364591894305,-0.6897956431923948,0.2849505818840342,0.0005903424912209034,0.2843602393928133
2019-01-29,0.008947059724635347,0.01669313755779675,-9.18395722214139e-06,0.0008,0.3145426062720882,0.9973272996940532,-0.6846144627058947,0.31727582660056275,0.00066454132758174,0.316611285272981
2019-01-30,0.010133187395140353,0.01603628852470396,5.029207474978105e-05,0.0008,0.3195867022595798,0.9973774573531594,-0.6795729641737651,0.28134323713151244,0.0006259463138783686,0.2807172908176341
2019-01-31,0.0090094398368954,0.04545499925804412,3.393474344055932e-05,0.0008,0.3341135155736698,0.9974113031012881,-0.6650193209814264,0.24533343057377413,0.0005728274217733759,0.24476060315200077
2019-02-01,0.009614667623636773,0.01336096794851895,6.438232420857898e-05,0.0008,0.3385775955464166,0.9974755187591737,-0.660565508447169,0.17795515554117694,0.0004236975353546053,0.17753145800582235
2019-02-04,0.008343643535818618,0.02849592045044985,4.305304493138528e-05,0.0008,0.34822567577541186,0.9975184631175008,-0.6509080396495946,0.16207537621832716,0.00030887619018165734,0.1617665000281455
2019-02-05,0.010454033876659581,-0.012364810647727624,2.5775786839889762e-05,0.0008,0.3439199312317719,0.997544174940775,-0.6552333822688197,0.17030343237563947,0.00025798244859187027,0.1700454499270476
2019-02-06,0.008736256503273568,0.017041208806124968,3.3444286886984546e-05,0.0008,0.34978074259248065,0.9975775370943442,-0.649369868921376,0.14798361340871002,0.00016410763888162353,0.1478195057698284
2019-02-07,0.009841158678922133,-0.0005385434197027079,6.0114692499810277e-05,0.0008,0.34959237047521874,0.9976375061612314,-0.6495797638759584,0.12231309140345017,4.8539460400821915e-05,0.12226455194304935
2019-02-08,0.009759744283017775,0.06229428131688187,0.00013546468070055095,0.0008,0.3713699759478376,0.9977726508074585,-0.627801006925473,0.07168578103801536,-0.0001327709276172507,0.07181855196563261
2019-02-12,0.009449425403725523,-0.005153247630721227,5.296275659497323e-05,0.0008,0.36945621449916344,0.9978254955975004,-0.6297386505664178,0.07936754921477014,-0.00019273043121793685,0.07956027964598808
2019-02-13,0.009200726907897578,0.04826779365357752,3.8646722673324356e-05,0.0008,0.38728905082464093,0.9978640582827052,-0.6118819516446418,0.042587409559358295,-0.00025109421775139384,0.04283850377710969
2019-02-14,0.010300724717913266,0.026457081200853553,6.130193398678769e-05,0.0008,0.39753558869051,0.9979252292793338,-0.6016379012908651,-0.007711813533254223,-0.0003472803863924943,-0.007364533146861729
2019-02-15,0.008941241032543274,0.042269883415978676,6.497042121912381e-05,0.0008,0.4143393716781603,0.9979900649018254,-0.5848261558406197,-0.044967193003343245,-0.0004216674425050022,-0.04454552556083824
2019-02-18,0.009559640780073798,-0.011679102666700669,1.1720752260861831e-05,0.0008,0.4095002596174748,0.998001762096135,-0.5896798230522275,-0.046656372281016524,-0.0005010190041840358,-0.04615535327683249
2019-02-19,0.008605006384480503,0.016074399901715195,-1.9152721337418693e-05,0.0008,0.41608273055042233,0.9979826476464912,-0.5830761872146213,-0.0626788257941908,-0.00046497249325453825,-0.06221385330093627
2019-02-20,0.009110080278295539,-0.04146652831027465,-8.46717812599671e-05,0.0008,0.39882922422463685,0.9978981466780485,-0.6003307295916736,0.03135606192053483,-0.0002958684291014917,0.03165193034963633
2019-02-21,0.008236095434233945,0.014630971369513768,-7.172461263947399e-05,0.0008,0.40466448318559295,0.9978265728200244,-0.5944540923159185,0.04679499018250484,-0.0001976749176118147,0.046992665100116654
2019-02-22,0.009877245911484575,-0.005371875449863598,-2.5103551160080845e-05,0.0008,0.40249067598293653,0.9978015238296047,-0.5966225082136974,0.062347883242346316,-0.00016886289002480883,0.06251674613237113
2019-02-25,0.008708311424516396,-0.002355620284925306,-6.040944978247202e-05,0.0008,0.4015425607820978,0.9977412471885581,-0.5975484005361439,0.11843262355566049,-3.842823722492411e-05,0.11847105179288542
2019-02-26,0.0096464026065777,-0.022887901907818295,-5.5441469677477744e-05,0.0008,0.392352094039103,0.9976859309474561,-0.6067378702368746,0.2087193752541723,9.702803245322954e-05,0.20862234722171907
2019-02-27,0.008531270585859155,0.014374407004088015,-4.586146699794254e-05,0.0008,0.3979919227277273,0.9976401756070596,-0.6010666646563717,0.22232327270373903,0.00022023564233097465,0.22210303706140805
2019-02-28,0.009760217942306732,0.0019777438019506753,-7.00788498389141e-06,0.0008,0.39877904878612846,0.9976331842594537,-0.6002748754973067,0.27215894156909154,0.0002821631014737896,0.27187677846761776
2019-03-01,0.007743260900253601,0.012547398061827753,-1.9730570510057134e-05,0.0008,0.40378268824996505,0.9976135003875685,-0.5952513793236587,0.2371178023797463,0.0003735416400510743,0.23674426073969523
2019-03-04,0.009988518901221521,-0.023063940488958077,-3.4914290390052036e-05,0.0008,0.3944698683576963,0.9975786694201189,-0.6045726713593454,0.2894026699582673,0.00045986093195047516,0.2889428090263168
2019-03-05,0.008374545864544935,0.003137945188264019,-9.447311670630765e-06,0.0008,0.3957076931830245,0.9975692449835128,-0.603328094593008,0.2822245475149562,0.0005128969485708359,0.28171165056638536
2019-03-06,0.009879808698216124,-0.013427159034226857,-6.766521395539006e-05,0.0008,0.390394463055589,0.9975017442471157,-0.6086277890669284,0.3581232095667138,0.0006741679389562806,0.3574490416277575
2019-03-07,0.008604806370979707,-0.0010023438504867133,1.6911167897091556e-05,0.0008,0.3900031535662812,0.9975186131665903,-0.6090266904110904,0.34448974712209934,0.0006830017225864191,0.34380674539951295
2019-03-08,0.010215961753656242,0.054696441076948515,8.449662320554964e-05,0.0008,0.41133493807514343,0.9976029001209876,-0.587676681748562,0.2827777390654425,0.000608482044264697,0.2821692570211778
2019-03-11,0.008289333524490834,0.02981953267992743,2.6490914832327153e-05,0.0008,0.42360075370347117,0.9976293275344513,-0.5753926413226431,0.2031688206424899,0.0006726438411674157,0.20249617680132248
2019-03-12,0.009823584815496713,0.009405941601727466,3.713449541035781e-06,0.0008,0.4275851176552537,0.9976330321806197,-0.5714004008862448,0.2174920327012834,0.0007366057263296672,0.21675542697495373
2019-03-13,0.009111678019122481,0.050313215266934254,7.00393514934549e-05,0.0008,0.44909829972477994,0.997702905751222,-0.549867703966813,0.12169660400011195,0.0007014971459495777,0.12099510685416237
2019-03-14,0.009852929606393777,0.05599058886938698,8.001249536310305e-05,0.0008,0.4742435779866108,0.9977827344503422,-0.5247025613768895,0.07315963761361345,0.0006225126861770374,0.07253712492743641
2019-03-15,0.008879086208209786,0.02579099028293801,7.732853951412797e-05,0.0008,0.48647478949820927,0.9978598915319496,-0.5124818688209263,0.0052055436538165365,0.0005349074111349028,0.004670636242681634
2019-03-18,0.008883313404455556,0.04282964621244314,5.4905504643366906e-05,0.0008,0.5073103326236903,0.9979146795328575,-0.49162955207636416,-0.020176890478379544,0.0004753531140781115,-0.020652243592457657
2019-03-19,0.00783493601117566,-0.015342838882568119,7.16203892463212e-05,0.0008,0.499526751926783,0.9979861505706403,-0.4994652464453964,-0.02003516232420357,0.00039021625282418724,-0.020425378577027756
2019-03-20,0.009566147054767089,0.018224748757902837,5.136975704783768e-05,0.0008,0.5086305014784999,0.9980374168767323,-0.49036930592220385,-0.028070975222115113,0.00031555391204757076,-0.02838652913416268
2019-03-22,0.008745131408028189,-0.0024465375849305727,4.356382615059334e-05,0.0008,0.5073861178397907,0.998080895205253,-0.4916382827511713,-0.027352383091473302,0.000263995395742405,-0.027616378487215706
2019-03-25,0.00975930316822429,0.04497100436938738,9.351219659195476e-05,0.0008,0.5302037811621304,0.9981742279421401,-0.46882641695206734,-0.04053332765996916,0.00017318534266215553,-0.04070651300263131
2019-03-26,0.008959251885438545,-0.011030739603856829,2.5739149374790984e-05,0.0008,0.5243552413151507,0.9981999200976951,-0.4746991752275122,-0.04650115400936268,0.00010997358430558089,-0.04661112759366826
2019-03-27,0.00843351415852383,0.006285930391844113,1.0021514849967351e-05,0.0008,0.5276513018626563,0.9982099235730176,-0.4714024681562291,-0.0573456657431477,2.2201976233511296e-05,-0.05736786771938121
2019-03-28,0.00830454293599674,-0.03409085231568934,9.061539284637801e-05,0.0008,0.5096632192566752,0.9983003767573854,-0.489469070509489,-0.0869177003488367,-0.00021994935195533444,-0.08669775099688136
2019-03-29,0.00904504292098111,0.021422489160902947,6.763257741464932e-05,0.0008,0.5205814740469122,0.9983678943848996,-0.47856749303056706,-0.18186041552351057,-0.0004387326023531647,-0.1814216829211574
2019-04-01,0.008403991987006138,-0.03232815077450408,3.495415608690847e-05,0.0008,0.5037520376635101,0.9984027914921121,-0.4954420781309585,-0.21266195247265682,-0.0006445079666056199,-0.2120174445060512
2019-04-02,0.008703717319960233,0.010296789375270848,1.0770888093198614e-06,0.0008,0.5089390662926947,0.9984038668605859,-0.4902473005307767,-0.30185142173230356,-0.0008053831951742128,-0.30104603853712936
2019-04-03,0.008968918822342235,-0.039163649170150944,-1.0229004234195002e-05,0.0008,0.4890071552514234,0.9983936541832044,-0.5102060663121051,-0.35166899897878645,-0.0009476874400927396,-0.35072131153869374
2019-04-04,0.008066876945475641,0.016497166280155146,-4.6202215201164335e-06,0.0008,0.4970743876037918,0.9983890413833577,-0.5021235540455746,-0.42849510787687056,-0.0011108554010159973,-0.42738425247585454
2019-04-05,0.008899102363045046,-0.015200411498905476,-1.3482115801845097e-05,0.0008,0.4895186523666477,0.9983755809866864,-0.5096848704143381,-0.48051376094725545,-0.0012558624196701404,-0.4792578985275853
2019-04-08,0.009247375775119242,0.009875200636923924,-2.3267294524429506e-05,0.0008,0.4943527472742849,0.9983523514879976,-0.5048313889004467,-0.5548395693894455,-0.0013654289877118228,-0.5534741404017336
2019-04-09,0.00934926247708246,-0.0017090001210711067,-7.980671172879659e-06,0.0008,0.49350789836934134,0.9983443839661656,-0.5056736870610107,-0.6097675450395693,-0.0015110482807207046,-0.6082564967588486
2019-04-10,0.009103129555044158,0.03080996120757216,2.717621013951781e-06,0.0008,0.5087128575737312,0.9983470970878427,-0.4904448973131331,-0.6730970559530873,-0.0016626770098338087,-0.6714343789432535
2019-04-11,0.009744894322900126,-0.017182070318177495,-3.746329026255793e-05,0.0008,0.4999721174831383,0.9983096957207618,-0.49918134660390395,-0.7093222905431393,-0.0017505848813115514,-0.7075717056618278
2019-04-12,0.008860210891238465,-0.005158949301050952,-7.774132123288839e-05,0.0008,0.4973927866771037,0.9982320858060169,-0.5017263081906582,-0.7341891161068017,-0.0017538158446600092,-0.7324353002621417
2019-04-15,0.009365461690109489,-0.06439241430213116,-0.00015155250137430942,0.0008,0.4653644642865001,0.9980808012364608,-0.5337406914249941,-0.7328883981593668,-0.001639586134223844,-0.7312488120251429
2019-04-16,0.009854575015313997,-0.084785488475351,-0.0001512136049341739,0.0008,0.42590831086289915,0.9979298778404903,-0.5732081779287336,-0.7219127148229851,-0.001515210861596565,-0.7203975039613886
2019-04-17,0.009492943612890286,-0.06875931824776595,-0.0001709187240141873,0.0008,0.39662314577190866,0.9977593129391141,-0.6024861500880708,-0.7290991440029938,-0.0013833801711715815,-0.7277157638318222
2019-04-18,0.008973771644898742,-0.10414939383928577,-0.00015990206538363667,0.0008,0.3553150855571337,0.9975997691642194,-0.6438300242843744,-0.6994075925430318,-0.001245273735661432,-0.6981623188073703
2019-04-19,0.009782702405763332,-0.10772575846709333,-0.0001526464941751425,0.0008,0.3170384984706913,0.9974474890568666,-0.6821501864018265,-0.6849053292064989,-0.0011641426953732863,-0.6837411865111257
2019-04-22,0.008343078885860373,-0.10395600018608617,-0.00016794220676543954,0.0008,0.28408044426467566,0.9972799755244218,-0.715144742462826,-0.6553651785392731,-0.001076586129240055,-0.654288592410033
2019-04-23,0.009268391275617476,-0.10483734872228674,-0.00015864843824794645,0.0008,0.2542982036641177,0.9971217586138089,-0.7449677519647739,-0.6355921729299288,-0.000997039038825538,-0.6345951338911032
2019-04-24,0.010031351283185596,-0.1346133056417521,-0.00013296908360288292,0.0008,0.2200662818501313,0.9969891722473256,-0.7792691355372725,-0.5773626723425573,-0.0008964928323600068,-0.5764661795101973
2019-04-25,0.009271077213302682,-0.12488729711813455,-0.00015379790512021386,0.0008,0.19258279872303083,0.9968358374012064,-0.8068059037432859,-0.5367464658676411,-0.0007885954874565316,-0.5359578703801845
2019-04-26,0.009242031042661076,-0.13647671589538038,-0.00014914098585523357,0.0008,0.16629973081537053,0.9966871683216805,-0.833147514986671,-0.46632985351965395,-0.0006669391698968195,-0.46566291434975715
2019-05-07,0.00984723154594193,-0.12609149040869858,-0.0001255142687598959,0.0008,0.14533074990229508,0.9965620698605663,-0.8541678894896843,-0.3948804576478658,-0.0005241824341632285,-0.39435627521370253
2019-05-08,0.009093152720842572,-0.09026536808192656,-8.097769895585673e-05,0.0008,0.132212416268742,0.9964813705572823,-0.8673207345614478,-0.30749209818846013,-0.0004058834216974387,-0.3070862147667627
2019-05-09,0.010366081836170953,-0.059814115774060504,-3.713944330237104e-05,0.0008,0.12430424749527519,0.9964443617939185,-0.875252194441155,-0.27245119610467655,-0.0003468274219100214,-0.27210436868276655
2019-05-10,0.010241418542974017,-0.047179092518993486,-2.6652911554459047e-05,0.0008,0.11843968590219174,0.9964178036504746,-0.8811345145898876,-0.23990848900467945,-0.0003233358761500131,-0.23958515312852943
2019-05-13,0.010159270017909158,-0.0928247666363734,-3.891054569691576e-05,0.0008,0.10744554969783543,0.9963790324899924,-0.8921639795758,-0.14298448564053523,-0.00026219416709449296,-0.14272229147344073
2019-05-14,0.010113812885904626,-0.005961463515606745,-2.1626425599532626e-05,0.0008,0.10680501697339746,0.9963574843729773,-0.8928045218221937,-0.14748705635906514,-0.00023280465510839698,-0.14725425170395676
2019-05-15,0.011018171081426586,-0.06467744554199802,-7.14266973760559e-05,0.0008,0.09989714130448837,0.9962863178484627,-0.8997304896044122,-0.06302496560442584,-0.0001312715976330436,-0.0628936940067928
2019-05-16,0.009318807580915916,-0.01995180331309802,-8.029831507881603e-05,0.0008,0.09790401318964047,0.9962063177358034,-0.9017231556891161,-0.0025645977648664406,5.180712395119587e-05,-0.0026164048888176364
2019-05-17,0.010810623245595084,-0.05347847543731664,-7.902824986469868e-05,0.0008,0.09266825582506355,0.9961275892940086,-0.9069714996140796,0.09383527071660967,0.00022248286482116328,0.0936127878517885
2019-05-20,0.009772382186384748,0.0036686720879616744,-3.233591147298614e-05,0.0008,0.09300822526864906,0.9960953786004654,-0.9066271892563867,0.09752212857691955,0.0002803934242678239,0.09724173515265173
2019-05-21,0.010926165964969472,-0.040787394191715724,-4.582035350130046e-05,0.0008,0.08921466212154477,0.9960497371580969,-0.9104315188355054,0.1967109122329896,0.00037567146008667937,0.1963352407729029
2019-05-22,0.010349690772684305,-0.0052173085297317085,-2.740681321951066e-05,0.0008,0.08874920170388091,0.9960224386089932,-0.9108963831900969,0.23045965155760806,0.0004301754747417153,0.23002947608286634
2019-05-23,0.011274811312676764,-0.009089939039714865,1.7319810608876865e-05,0.0008,0.08794247687056927,0.996039689528992,-0.9117078588382803,0.263140963834393,0.0004087887755921976,0.2627321750588008
2019-05-24,0.00979609370248109,0.04111398998293575,3.7373771689997625e-05,0.0008,0.09155814298370042,0.9960769152889427,-0.9080812519812878,0.21147696799923987,0.0003806047665429551,0.21109636323269693
2019-05-27,0.010133718477644904,-0.01224070697462947,2.1938341871527546e-05,0.0008,0.09043740658429572,0.9960987675648407,-0.9092083942585456,0.22494337505174794,0.00037176615038727207,0.22457160890136066
2019-05-28,0.01118847082497068,-0.0045601348011151,-3.1538417908728433e-06,0.0008,0.09002499981920808,0.9960956260269198,-0.9096221311820366,0.27480954106238165,0.00046502068347263365,0.274344520378909
2019-05-29,0.010933902164091642,0.022854798387667147,2.2248559234020685e-05,0.0008,0.09208250303992586,0.9961177877194582,-0.9075586198990159,0.2976286822358602,0.0005377733445834395,0.29709090889127676
2019-05-30,0.009860958800309497,-0.011183923007265149,7.770158409303209e-06,0.0008,0.09105265941561108,0.9961255277124632,-0.908593187422164,0.36152188644215055,0.0006130347688500551,0.3609088516733005
2019-05-31,0.011107875639363626,0.027988946292594605,3.0122749112266048e-05,0.0008,0.09360112740979253,0.9961555337518188,-0.9060376374588185,0.3826057279345963,0.0006975824400887731,0.3819081454945075
2019-06-03,0.009558628745624579,0.04328795473489612,0.00010278973985392595,0.0008,0.09765292877624286,0.9962579283199873,-0.9019802743844485,0.348423804563877,0.0006663328623550959,0.3477574717015219
2019-06-04,0.01049740319180318,0.038000682288848585,9.162516173773631e-05,0.0008,0.10136380669724443,0.9963492106138021,-0.8982647794393301,0.3050819039459725,0.0006142235447355521,0.30446768040123695
2019-06-05,0.009900967163535822,0.0070516163318513955,2.5559894558314313e-05,0.0008,0.10207858537200935,0.9963746771945685,-0.8975500003076897,0.3027032433028184,0.0006348950376166099,0.3020683482652018
2019-06-06,0.010423210222599974,0.04590163845772941,4.94266100218533e-05,0.0008,0.10676415969203179,0.996423924617174,-0.892852673390946,0.25894641585279865,0.000619344224253558,0.25832707162854507
2019-06-07,0.009632839976975833,0.02283680328280952,2.7075240301586878e-05,0.0008,0.10920231180457318,0.9964509030343752,-0.8904087381806447,0.2465023074662357,0.0006455734053207304,0.24585673406091496
2019-06-10,0.010084963387435161,0.017228876940522074,-4.058062717521187e-06,0.0008,0.11108374499627469,0.9964468593741158,-0.8885201514247852,0.2534849365531338,0.000704334202187497,0.2527806023509463
2019-06-11,0.008146790031654647,-0.0014688336150881567,9.200226327250412e-06,0.0008,0.11092058145753426,0.9964560269107451,-0.8886849208976989,0.2614587274547668,0.0007035183994433449,0.26075520905532346
2019-06-12,0.009737276804351333,-0.001261077100406708,1.3102894624664996e-05,0.0008,0.11078070205229437,0.9964690833690638,-0.8888267544862057,0.2816088995758977,0.0007048422840426319,0.2809040572918551
2019-06-13,0.010400213229982158,0.03596318291511286,9.00657412990159e-05,0.0008,0.11476472870366565,0.996558831095739,-0.8848389827849108,0.19293418350462163,0.0005197304562947603,0.19241445304832688
2019-06-14,0.01004804619945099,0.04116393970843805,9.496902246711872e-05,0.0008,0.11948889707667859,0.9966534733137592,-0.8801098874622976,0.12779310645118028,0.00037168845754138933,0.12742141799363887
2019-06-17,0.009656765933405859,0.03750383212226913,8.299171532091365e-05,0.0008,0.12397018861311744,0.9967361872950901,-0.8756238709968546,0.07310003155186658,0.00024950187570736183,0.07285052967615921
2019-06-18,0.010288112185595685,0.04390786483180099,0.00011462116669130746,0.0008,0.1294134548979151,0.9968504343597613,-0.8701776611242263,0.0179487082536503,0.0001062138655739394,0.01784249438807636
2019-06-19,0.008799418584363217,0.017494926251196866,7.155873618421943e-05,0.0008,0.1316775337472667,0.9969217677170087,-0.8679158806524873,-0.002232564467028586,8.95629873648477e-06,-0.002241520765765071
2019-06-20,0.009745304425133982,0.004636600268929734,3.9545771802490884e-05,0.0008,0.13228806983565128,0.9969611917577398,-0.8673087067688016,-0.01809346910910639,-3.453928189063653e-05,-0.018058929827215756
2019-06-21,0.010811408148427421,0.0052161498847644126,4.621922635240505e-05,0.0008,0.13297810423588022,0.9970072705327262,-0.8666227336889664,-0.03656619724712377,-9.41598436282041e-05,-0.03647203740349556
2019-06-24,0.009523089686048043,0.010770584812958856,3.388489539238956e-05,0.0008,0.13441035618581926,0.9970410540197937,-0.8651907505273589,-0.06094104959188825,-0.0001428743195385695,-0.06079817527234968
2019-06-25,0.009661016840460524,0.01272653021515494,5.328889625361856e-05,0.0008,0.13612093364504782,0.997094185237082,-0.8634823714144096,-0.07229521255229657,-0.00021302205321317247,-0.07208219049908339
2019-06-26,0.009824439051909809,0.022927167189655765,5.466458591406636e-05,0.0008,0.13924180104873987,0.9971486909778353,-0.8603600422799583,-0.10409862638280921,-0.0003017484357002875,-0.10379687794710893
2019-06-27,0.009253391231308422,0.004883120443020557,8.384990276017942e-06,0.0008,0.13992173553396398,0.997157052059913,-0.8596793401351215,-0.11901585758685312,-0.0003356277715833638,-0.11868022981526977
2019-06-28,0.009642465514096945,0.01469248583629384,1.4425865836170474e-05,0.0008,0.14197753365148638,0.9971714369137635,-0.8576197347861211,-0.16858024670350305,-0.00044152596342719676,-0.16813872074007585
2019-07-01,0.010026132366163428,-0.035715268393778685,-9.49323641956765e-05,0.0008,0.1369067679312368,0.9970767730717489,-0.862691849184832,-0.18807085444183755,-0.0004311811140173469,-0.1876396733278202
2019-07-02,0.00928168466053452,-0.01568960792196173,-5.3010126419445274e-05,0.0008,0.1347587544205327,0.9970239179059585,-0.8648389953336671,-0.21844582436426835,-0.0005166189274770277,-0.2179292054367913
2019-07-03,0.00921607185942764,-0.012810604518636718,-3.915960475137689e-05,0.0008,0.13303241331222718,0.9969848748434056,-0.8665652642592775,-0.27466462795073066,-0.000622547923357088,-0.27404208002737357
2019-07-04,0.00936105660660442,-0.009743144816973246,-2.8647521474533238e-05,0.0008,0.1317362592439747,0.9969563136977937,-0.8678615527742094,-0.3116851183643157,-0.0007602815047974194,-0.3109248368595183
2019-07-05,0.008417999607200065,-0.0026773500453271546,-2.569546053766939e-05,0.0008,0.1313835551643166,0.9969306964461773,-0.8682119472971713,-0.3715272251479651,-0.0009028857974883492,-0.37062433935047673
2019-07-08,0.009286426046693932,-0.011333499324764794,-3.951139319627445e-06,0.0008,0.1298945197305766,0.9969267574341036,-0.8697050522899997,,,
2019-07-09,0.01009299176455425,-0.013695104977669278,-1.3406150419127522e-05,0.0008,0.12811560064684244,0.9969133924840367,-0.8714877324221583,,,
2019-07-10,0.009827615783712173,-0.014801886994495996,-1.4835818737679547e-05,0.0008,0.12621924800383588,0.9968986024576486,-0.8733880780927286,,,
2019-07-11,0.009453190046446881,0.0004816524538656951,-1.6872599792220235e-05,0.0008,0.12628004181436203,0.9968817821864959,-0.8733249578125627,,,
2019-07-12,0.009799028977492241,-0.012140643666543535,-3.408555250073509e-05,0.0008,0.12474692082449765,0.9968478029201722,-0.8748586088477466,,,
2019-07-16,0.008768930868031745,-0.011848714424211952,-2.5504855892905064e-05,0.0008,0.1232688301843484,0.9968223784606115,-0.8763382194782666,,,
2019-07-17,0.009508367758359419,-0.04239436826300016,-9.150940850086609e-05,0.0008,0.1180429260021639,0.9967311598343781,-0.8815699450774885,,,
2019-07-18,0.010099440098705106,-0.05832057140382122,-8.458392774348316e-05,0.0008,0.11115859510753873,0.996646852397975,-0.8884674196882413,,,
2019-07-19,0.009845117240979926,-0.05251350901883963,-0.00013848026391898396,0.0008,0.10532126722083744,0.9965088364788209,-0.8943097508367395,,,
2019-07-22,0.008875791118062443,-0.08382117353269322,-0.0001451392035604678,0.0008,0.09649311500443647,0.9963642039799534,-0.9031547755138162,,,
2019-07-23,0.00977089264763644,-0.060284998733067745,-0.00016646295390048527,0.0008,0.09067602768864426,0.9961983462513982,-0.9089779379479501,,,
2019-07-24,0.00859000212728326,-0.08938459713333727,-0.00016840458805587866,0.0005,0.08257098748404346,0.9960305818792758,-0.9170999475455348,,,
